course_credit_hour,course_date_end,course_date_start,course_dept,course_description,course_explorer_link,course_gened,course_hour_end,course_hour_start,course_location,course_name,course_num,course_room_num,course_semester,course_term,course_year,crn,prof_fname,prof_lname,section_info,section_num
4,2019-08-01Z,2019-05-13Z,EPS,"Investigates a variety of pedagogical paradigms, including didactic, authentic and transformative pedagogies. Develops the concept of a pedagogical repertoire, as a way of interpreting the ways in which learners engage in a variety of 'knowledge processes"" or task types. The course introduces major philosophies or theories of knowledge. As a counterpoint, it also reflects on the practicalities of learning knowledge-making in informal as well as consciously designed learning environments. Prerequisite: Acceptance into the Master of Education with an emphasis on New Learning and New Literacies program.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/EPS/532/40246.xml,,03:00 PM,01:00 PM,,"Knowledge, Learning & Pedagogy",532,,summer,1,2019,40246,A,Tzirides,Prerequisite: Acceptance into the Master of Education with an emphasis on New Learning and New Literacies program.,A  
2,2019-08-01Z,2019-05-13Z,EALC,Supervised individualized study of a topic not covered by regular course offerings. The topic must be approved by the instructor. 3 to 12 undergraduate hours. 2 to 12 graduate hours. May be repeated to a maximum of 16 hours. Prerequisite: Consent of instructor.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/EALC/490/40456.xml,,,ARRANGED,,Individual Study,490,,summer,1,2019,40456,J,Martin,3 to 12 undergraduate hours. 2 to 12 graduate hours. May be repeated to a maximum of 16 hours. Prerequisite: Consent of instructor.,JM 
0,2019-08-01Z,2019-06-10Z,ENG,"Engineering Practice is for engineering graduate students who are completing curricular practical training, either full-time or part-time, that is related to their major field of study and an integral or important part of their program of study. 0 graduate hours. No professional credit. Approved for S/U grading only. May be repeated.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENG/510/30636.xml,,,ARRANGED,,Engineering Practice,510,,summer,S2,2019,30636,H,Dankowicz,0 graduate hours. No professional credit. Approved for S/U grading only. May be repeated.,A  
0,2019-08-01Z,2019-06-10Z,ENG,"Engineering Practice is for engineering graduate students who are completing curricular practical training, either full-time or part-time, that is related to their major field of study and an integral or important part of their program of study. 0 graduate hours. No professional credit. Approved for S/U grading only. May be repeated.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENG/510/30636.xml,,,ARRANGED,,Engineering Practice,510,,summer,S2,2019,30636,A,McCullough,0 graduate hours. No professional credit. Approved for S/U grading only. May be repeated.,A  
3,2019-08-01Z,2019-06-10Z,ECE,"Introduction to discrete-time systems and discrete-time signal processing with an emphasis on causal systems; discrete-time linear systems, difference equations, z-transforms, discrete convolution, stability, discrete-time Fourier transforms, analog-to-digital and digital-to-analog conversion, digital filter design, discrete Fourier transforms, fast Fourier transforms, spectral analysis, and applications of digital signal processing. Prerequisite: ECE 210.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/310/36226.xml,,11:50 AM,11:00 AM,Electrical & Computer Eng Bldg,Digital Signal Processing,310,1002,summer,S2,2019,36226,C,Radhakrishnan,Prerequisite: ECE 210.,A  
1,2019-08-01Z,2019-05-13Z,ENG,"Design project pertinent to student's field of study. Student will complete a comprehensive written report, develop a website, and/or give an oral presentation that relates to his/her project. 1 to 8 graduate hours. No professional credit. May be repeated in separate terms to a maximum of 8 hours.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENG/573/39181.xml,,,ARRANGED,,Capstone Project,573,,summer,1,2019,39181,R,Uddin,1 to 8 graduate hours. No professional credit. May be repeated in separate terms to a maximum of 8 hours.,ES 
3,2019-08-01Z,2019-06-10Z,ECE,"Probability theory with applications to engineering problems such as the reliability of circuits and systems to statistical methods for hypothesis testing, decision making under uncertainty, and parameter estimation. Same as MATH 362. Credit is not given for both ECE 313 and MATH 461. Prerequisite: MATH 286 or MATH 415.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/313/33752.xml,,10:50 AM,10:00 AM,Electrical & Computer Eng Bldg,Probability with Engrg Applic,313,1013,summer,S2,2019,33752,J,Alvarez,Same as MATH 362. Credit is not given for both ECE 313 and MATH 461. Prerequisite: MATH 286 or MATH 415.,X  
3,2019-08-01Z,2019-06-10Z,ECE,"Probability theory with applications to engineering problems such as the reliability of circuits and systems to statistical methods for hypothesis testing, decision making under uncertainty, and parameter estimation. Same as MATH 362. Credit is not given for both ECE 313 and MATH 461. Prerequisite: MATH 286 or MATH 415.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/313/40119.xml,,,ARRANGED,,Probability with Engrg Applic,313,,summer,S2,2019,40119,J,Alvarez,Same as MATH 362. Credit is not given for both ECE 313 and MATH 461. Prerequisite: MATH 286 or MATH 415.,ONL
0,2019-08-01Z,2019-05-13Z,EDUC,"This course will serve as a foundation for your education abroad experience. The class will center on the experience of travel as it relates to education - your own education, the education systems and policies you encounter, as well as your prospective role as a future educator. This course will introduce comparative education inquiry and provide space to consider the cultural, political, and ethical implications of engaging in education travel and research in cross-cultural, global contexts. 0 to 3 undergraduate hours. 0 to 4 graduate hours. Approved for Letter and S/U grading. May be repeated if topics vary.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/EDUC/499/40038.xml,,,ARRANGED,,Education Abroad,499,,summer,SF,2019,40038,M,Witt,0 to 3 undergraduate hours. 0 to 4 graduate hours. Approved for Letter and S/U grading. May be repeated if topics vary.,SA4
0,2019-08-01Z,2019-05-13Z,EDUC,"This course will serve as a foundation for your education abroad experience. The class will center on the experience of travel as it relates to education - your own education, the education systems and policies you encounter, as well as your prospective role as a future educator. This course will introduce comparative education inquiry and provide space to consider the cultural, political, and ethical implications of engaging in education travel and research in cross-cultural, global contexts. 0 to 3 undergraduate hours. 0 to 4 graduate hours. Approved for Letter and S/U grading. May be repeated if topics vary.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/EDUC/499/40150.xml,,,ARRANGED,,Education Abroad,499,,summer,SF,2019,40150,M,Witt,0 to 3 undergraduate hours. 0 to 4 graduate hours. Approved for Letter and S/U grading. May be repeated if topics vary.,SA3
3,2019-08-01Z,2019-06-10Z,ECE,"ECE 205 is an introductory course on circuit analysis and electronics for non-majors in engineering. The course includes bi-weekly electronics lab experiments designed to provide students with hands-on experience. Basic principles of circuit analysis and DC circuits; time-domain analysis of 1st and 2nd order linear circuits; complex numbers, phasors, AC steady-state analysis; frequency response; op-amp, diode, and BJT circuits; logic gates and digital logic circuits. Credit is not given to Computer or Electrical Engineering majors. Credit is not given to Computer or Electrical Engineering majors. Prerequisite: PHYS 212.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/205/30390.xml,,09:50 AM,08:50 AM,Electrical & Computer Eng Bldg,Electrical and Electronic Circuits,205,1013,summer,S2,2019,30390,Z,Cheng,Credit is not given to Computer or Electrical Engineering majors. Prerequisite: PHYS 212.,AL 
3,2019-08-01Z,2019-06-10Z,ECE,"ECE 205 is an introductory course on circuit analysis and electronics for non-majors in engineering. The course includes bi-weekly electronics lab experiments designed to provide students with hands-on experience. Basic principles of circuit analysis and DC circuits; time-domain analysis of 1st and 2nd order linear circuits; complex numbers, phasors, AC steady-state analysis; frequency response; op-amp, diode, and BJT circuits; logic gates and digital logic circuits. Credit is not given to Computer or Electrical Engineering majors. Credit is not given to Computer or Electrical Engineering majors. Prerequisite: PHYS 212.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/205/39231.xml,,12:50 PM,11:00 AM,Electrical & Computer Eng Bldg,Electrical and Electronic Circuits,205,4074,summer,S2,2019,39231,Z,Cheng,Credit is not given to Computer or Electrical Engineering majors. Prerequisite: PHYS 212.,AB2
3,2019-08-01Z,2019-06-10Z,ECE,"Modern device electronics: semiconductor fundamentals including crystals and energy bands, charge carriers (electrons and holes), doping, and transport, (drift and diffusion); unipolar devices with the MOS field effect transistor as a logic device and circuit considerations; basic concepts of generation-recombination and the P-N junction as capacitors and current rectifier with applications in photonics; bipolar transistors as amplifiers and switching three-terminal devices. Prerequisite: ECE 210; PHYS 214; credit or concurrent registration in ECE 329.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/340/36228.xml,,01:50 PM,01:00 PM,Electrical & Computer Eng Bldg,Semiconductor Electronics,340,1013,summer,S2,2019,36228,W,He,Prerequisite: ECE 210; PHYS 214; credit or concurrent registration in ECE 329.,B  
3,2019-08-01Z,2019-06-10Z,ECE,"Modern device electronics: semiconductor fundamentals including crystals and energy bands, charge carriers (electrons and holes), doping, and transport, (drift and diffusion); unipolar devices with the MOS field effect transistor as a logic device and circuit considerations; basic concepts of generation-recombination and the P-N junction as capacitors and current rectifier with applications in photonics; bipolar transistors as amplifiers and switching three-terminal devices. Prerequisite: ECE 210; PHYS 214; credit or concurrent registration in ECE 329.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/340/36228.xml,,01:50 PM,01:00 PM,Electrical & Computer Eng Bldg,Semiconductor Electronics,340,1013,summer,S2,2019,36228,J,Leburton,Prerequisite: ECE 210; PHYS 214; credit or concurrent registration in ECE 329.,B  
0,2019-06-07Z,2019-05-13Z,ENGL,"Approved for both letter and S/U grading. May be repeated by Ph.D. candidates as topics vary, but without credit, after 8 hours have been earned in this course. Students needing the proseminar for their programs will be given priority enrollment. Prerequisite: Graduate standing in the Department of English or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENGL/593/37324.xml,,12:50 PM,10:00 AM,English Building,Prof Seminar College Tchg,593,113,summer,S1,2019,37324,G,Hutner,"Approved for both letter and S/U grading. May be repeated by Ph.D. candidates as topics vary, but without credit, after 8 hours have been earned in this course. Students needing the proseminar for their programs will be given priority enrollment. Prerequisite: Graduate standing in the Department of English or consent of instructor.",C  
3,2019-08-01Z,2019-06-10Z,ECE,"Analysis and design of analog and digital electronic circuits using MOS field effect transistors and bipolar junction transistors, with emphasis on amplifiers in integrated circuits. Credit is not given for both ECE 342 and PHYS 404. Prerequisite: ECE 210.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/342/40116.xml,,,ARRANGED,,Electronic Circuits,342,,summer,S2,2019,40116,J,Schutt-Aine,Credit is not given for both ECE 342 and PHYS 404. Prerequisite: ECE 210.,ONL
3,2019-08-01Z,2019-06-10Z,ECE,"Analysis and design of analog and digital electronic circuits using MOS field effect transistors and bipolar junction transistors, with emphasis on amplifiers in integrated circuits. Credit is not given for both ECE 342 and PHYS 404. Prerequisite: ECE 210.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/342/40329.xml,,,ARRANGED,,Electronic Circuits,342,,summer,S2,2019,40329,J,Schutt-Aine,Credit is not given for both ECE 342 and PHYS 404. Prerequisite: ECE 210.,ON1
3,2019-08-01Z,2019-06-10Z,ECE,"Analysis and design of analog and digital electronic circuits using MOS field effect transistors and bipolar junction transistors, with emphasis on amplifiers in integrated circuits. Credit is not given for both ECE 342 and PHYS 404. Prerequisite: ECE 210.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/342/36229.xml,,09:50 AM,09:00 AM,Electrical & Computer Eng Bldg,Electronic Circuits,342,1015,summer,S2,2019,36229,J,Schutt-Aine,Credit is not given for both ECE 342 and PHYS 404. Prerequisite: ECE 210.,D  
3,2019-08-01Z,2019-06-10Z,ECE,"ECE 205 is an introductory course on circuit analysis and electronics for non-majors in engineering. The course includes bi-weekly electronics lab experiments designed to provide students with hands-on experience. Basic principles of circuit analysis and DC circuits; time-domain analysis of 1st and 2nd order linear circuits; complex numbers, phasors, AC steady-state analysis; frequency response; op-amp, diode, and BJT circuits; logic gates and digital logic circuits. Credit is not given to Computer or Electrical Engineering majors. Credit is not given to Computer or Electrical Engineering majors. Prerequisite: PHYS 212.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/205/39230.xml,,12:50 PM,11:00 AM,Electrical & Computer Eng Bldg,Electrical and Electronic Circuits,205,4074,summer,S2,2019,39230,Z,Cheng,Credit is not given to Computer or Electrical Engineering majors. Prerequisite: PHYS 212.,AB1
1,2019-08-01Z,2019-06-10Z,ECE,Laboratory experiments in digital logic and controllers; transistor amplifier and switching circuits; DC motor control and voltage regulators; sensors and motion control with feedback; wireless communication. Credit is not given to Computer or Electrical Engineering majors. Prerequisite: ECE 205.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/206/30392.xml,,12:50 PM,11:00 AM,Electrical & Computer Eng Bldg,Electrical and Electronic Circuits Lab,206,4074,summer,S2,2019,30392,Z,Cheng,Credit is not given to Computer or Electrical Engineering majors. Prerequisite: ECE 205.,A1 
1,2019-08-01Z,2019-06-10Z,ECE,Companion laboratory for ECE 342. Credit is not given for both ECE 343 and PHYS 404. Prerequisite: Credit or concurrent registration in ECE 342.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/343/36231.xml,,04:50 PM,02:00 PM,Electrical & Computer Eng Bldg,Electronic Circuits Laboratory,343,4074,summer,S2,2019,36231,C,Radhakrishnan,Credit is not given for both ECE 343 and PHYS 404. Prerequisite: Credit or concurrent registration in ECE 342.,G  
4,2019-08-01Z,2019-06-10Z,ECE,"Fabrication lab emphasizing physical theory and design of devices suitable for integrated circuitry; electrical properties of semiconductors and techniques (epitaxial growth, oxidation, photolithography diffusion, ion implantation, metallization, and characterization) for fabricating integrated circuit devices such as p-n junction diodes, bipolar transistors, and field effect transistors. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 340.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/444/30473.xml,,09:50 AM,09:00 AM,Electrical & Computer Eng Bldg,IC Device Theory & Fabrication,444,2013,summer,S2,2019,30473,P,Froeter,4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 340.,AL1
4,2019-08-01Z,2019-06-10Z,ECE,"Fabrication lab emphasizing physical theory and design of devices suitable for integrated circuitry; electrical properties of semiconductors and techniques (epitaxial growth, oxidation, photolithography diffusion, ion implantation, metallization, and characterization) for fabricating integrated circuit devices such as p-n junction diodes, bipolar transistors, and field effect transistors. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 340.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/444/30472.xml,,12:50 PM,10:00 AM,,IC Device Theory & Fabrication,444,,summer,S2,2019,30472,P,Froeter,4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 340.,AB3
4,2019-08-01Z,2019-06-10Z,ECE,"Fabrication lab emphasizing physical theory and design of devices suitable for integrated circuitry; electrical properties of semiconductors and techniques (epitaxial growth, oxidation, photolithography diffusion, ion implantation, metallization, and characterization) for fabricating integrated circuit devices such as p-n junction diodes, bipolar transistors, and field effect transistors. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 340.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/444/30456.xml,,04:50 PM,02:00 PM,,IC Device Theory & Fabrication,444,,summer,S2,2019,30456,P,Froeter,4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 340.,AB1
4,2019-08-01Z,2019-06-10Z,ECE,"Fabrication lab emphasizing physical theory and design of devices suitable for integrated circuitry; electrical properties of semiconductors and techniques (epitaxial growth, oxidation, photolithography diffusion, ion implantation, metallization, and characterization) for fabricating integrated circuit devices such as p-n junction diodes, bipolar transistors, and field effect transistors. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 340.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/444/30459.xml,,04:50 PM,02:00 PM,,IC Device Theory & Fabrication,444,,summer,S2,2019,30459,P,Froeter,4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 340.,AB2
5,2019-07-05Z,2019-06-10Z,KOR,"First semester of Korean for students without any background of the Korean language, starting from the Korean alphabet (Hangul) and learning basic grammar, vocabulary, and commonly used expressions, to achieve beginning level of speaking, listening, reading, writing, and basic grammar skills in Korean. Credit is not given for KOR 201 if credit for KOR 221 has been earned.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/KOR/201/31170.xml,,12:50 PM,09:00 AM,Foreign Languages Building,Elementary Korean I,201,G20,summer,S2A,2019,31170,J,Ha,Credit is not given for KOR 201 if credit for KOR 221 has been earned.,A  
5,2019-07-05Z,2019-06-10Z,KOR,"First semester of Korean for students without any background of the Korean language, starting from the Korean alphabet (Hangul) and learning basic grammar, vocabulary, and commonly used expressions, to achieve beginning level of speaking, listening, reading, writing, and basic grammar skills in Korean. Credit is not given for KOR 201 if credit for KOR 221 has been earned.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/KOR/201/31170.xml,,12:50 PM,09:00 AM,Foreign Languages Building,Elementary Korean I,201,G20,summer,S2A,2019,31170,J,Park,Credit is not given for KOR 201 if credit for KOR 221 has been earned.,A  
5,2019-07-05Z,2019-06-10Z,KOR,"First semester of Korean for students without any background of the Korean language, starting from the Korean alphabet (Hangul) and learning basic grammar, vocabulary, and commonly used expressions, to achieve beginning level of speaking, listening, reading, writing, and basic grammar skills in Korean. Credit is not given for KOR 201 if credit for KOR 221 has been earned.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/KOR/201/31170.xml,,12:50 PM,09:00 AM,Foreign Languages Building,Elementary Korean I,201,G20,summer,S2A,2019,31170,J,Pyo,Credit is not given for KOR 201 if credit for KOR 221 has been earned.,A  
1,2019-08-01Z,2019-05-13Z,ENG,"Internship or equivalent experience as it relates to the student's field of study. Student will complete a comprehensive written report, develop a website, and/or give an oral presentation that relates to his/her internship experience. 1 to 8 graduate hours. No professional credit. May be repeated in separate terms to a maximum of 8 hours.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENG/572/40280.xml,,,ARRANGED,,Professional Practicum,572,,summer,1,2019,40280,W,He,1 to 8 graduate hours. No professional credit. May be repeated in separate terms to a maximum of 8 hours.,ECE
1,2019-08-01Z,2019-05-13Z,ENG,"Internship or equivalent experience as it relates to the student's field of study. Student will complete a comprehensive written report, develop a website, and/or give an oral presentation that relates to his/her internship experience. 1 to 8 graduate hours. No professional credit. May be repeated in separate terms to a maximum of 8 hours.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENG/572/39180.xml,,,ARRANGED,,Professional Practicum,572,,summer,1,2019,39180,R,Uddin,1 to 8 graduate hours. No professional credit. May be repeated in separate terms to a maximum of 8 hours.,ES 
4,2019-08-01Z,2019-06-10Z,ECE,"Advanced use of LC-3 assembly language for I/O and function calling convention. C programming, covering basic programming concepts, functions, arrays, pointers, I/O, recursion, simple data structures, linked lists, dynamic memory management, and basic algorithms. Information hiding and object-oriented design as commonly implemented in modern software and computer systems programming. Prerequisite: ECE 120. Restricted to Computer Engineering or Electrical Engineering majors or transfer students with ECE Department consent.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/220/38727.xml,,,ARRANGED,,Computer Systems & Programming,220,,summer,S2,2019,38727,U,Bhowmik,Prerequisite: ECE 120. Restricted to Computer Engineering or Electrical Engineering majors or transfer students with ECE Department consent.,ONL
4,2019-08-01Z,2019-06-10Z,ECE,"Advanced use of LC-3 assembly language for I/O and function calling convention. C programming, covering basic programming concepts, functions, arrays, pointers, I/O, recursion, simple data structures, linked lists, dynamic memory management, and basic algorithms. Information hiding and object-oriented design as commonly implemented in modern software and computer systems programming. Prerequisite: ECE 120. Restricted to Computer Engineering or Electrical Engineering majors or transfer students with ECE Department consent.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/220/40375.xml,,,ARRANGED,,Computer Systems & Programming,220,,summer,S2,2019,40375,U,Bhowmik,Prerequisite: ECE 120. Restricted to Computer Engineering or Electrical Engineering majors or transfer students with ECE Department consent.,ON1
4,2019-08-01Z,2019-06-10Z,ECE,"Advanced use of LC-3 assembly language for I/O and function calling convention. C programming, covering basic programming concepts, functions, arrays, pointers, I/O, recursion, simple data structures, linked lists, dynamic memory management, and basic algorithms. Information hiding and object-oriented design as commonly implemented in modern software and computer systems programming. Prerequisite: ECE 120. Restricted to Computer Engineering or Electrical Engineering majors or transfer students with ECE Department consent.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/220/38473.xml,,03:50 PM,03:00 PM,Electrical & Computer Eng Bldg,Computer Systems & Programming,220,2022,summer,S2,2019,38473,U,Bhowmik,Prerequisite: ECE 120. Restricted to Computer Engineering or Electrical Engineering majors or transfer students with ECE Department consent.,AD1
4,2019-08-01Z,2019-06-10Z,ECE,"Advanced use of LC-3 assembly language for I/O and function calling convention. C programming, covering basic programming concepts, functions, arrays, pointers, I/O, recursion, simple data structures, linked lists, dynamic memory management, and basic algorithms. Information hiding and object-oriented design as commonly implemented in modern software and computer systems programming. Prerequisite: ECE 120. Restricted to Computer Engineering or Electrical Engineering majors or transfer students with ECE Department consent.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/220/38472.xml,,12:50 PM,12:00 PM,Electrical & Computer Eng Bldg,Computer Systems & Programming,220,1013,summer,S2,2019,38472,U,Bhowmik,Prerequisite: ECE 120. Restricted to Computer Engineering or Electrical Engineering majors or transfer students with ECE Department consent.,AL1
3,2019-06-07Z,2019-05-13Z,ENGL,Same as GWS 378. See GWS 378.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENGL/378/39101.xml,,12:20 PM,09:30 AM,Lincoln Hall,Fairy Tales & Gender Formation,378,1057,summer,S1,2019,39101,V,O'Brien,Same as GWS 378. See GWS 378.,A  
4,2019-08-01Z,2019-06-10Z,ECE,"Analog signal processing, with an emphasis on underlying concepts from circuit and system analysis: linear systems; review of elementary circuit analysis; differential equation models of linear circuits and systems; Laplace transform; convolution; stability; phasors; frequency response; Fourier series; Fourier transform; active filters; AM radio. Credit is not given for both ECE 210 and ECE 211. Prerequisite: ECE 110 and PHYS 212; credit or concurrent registration in MATH 285 or MATH 286.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/210/30413.xml,,11:20 AM,10:00 AM,Electrical & Computer Eng Bldg,Analog Signal Processing,210,3015,summer,S2,2019,30413,Y,Chen,Credit is not given for both ECE 210 and ECE 211. Prerequisite: ECE 110 and PHYS 212; credit or concurrent registration in MATH 285 or MATH 286.,AL1
4,2019-08-01Z,2019-06-10Z,ECE,"Analog signal processing, with an emphasis on underlying concepts from circuit and system analysis: linear systems; review of elementary circuit analysis; differential equation models of linear circuits and systems; Laplace transform; convolution; stability; phasors; frequency response; Fourier series; Fourier transform; active filters; AM radio. Credit is not given for both ECE 210 and ECE 211. Prerequisite: ECE 110 and PHYS 212; credit or concurrent registration in MATH 285 or MATH 286.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/210/30412.xml,,09:50 AM,08:00 AM,,Analog Signal Processing,210,,summer,S2,2019,30412,Y,Chen,Credit is not given for both ECE 210 and ECE 211. Prerequisite: ECE 110 and PHYS 212; credit or concurrent registration in MATH 285 or MATH 286.,AB2
1,2019-08-01Z,2019-05-13Z,ENGH,Individual investigations of any phase of engineering selected by James Scholars in engineering and approved by the Engineering Academic Affairs Office. May be repeated. Prerequisite: Consent of instructor.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ENGH/397/29647.xml,,,ARRANGED,,Honors Independent Study,397,,summer,1,2019,29647,U,Ravaioli,May be repeated. Prerequisite: Consent of instructor.,
3,,,EPS,"Theoretical introduction to the problems involved in teaching critical appreciation of the arts; examines materials from aesthetics, art history, and criticism for their relevance to the problems of aims, curriculum, organization, and teaching-learning. 3 undergraduate hours. 4 graduate hours.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/EPS/413/40445.xml,,09:00 PM,07:00 PM,,Aesthetic Education,413,,summer,,2019,40445,P,Dhillon,3 undergraduate hours. 4 graduate hours.,A1 
3,,,EPS,"Theoretical introduction to the problems involved in teaching critical appreciation of the arts; examines materials from aesthetics, art history, and criticism for their relevance to the problems of aims, curriculum, organization, and teaching-learning. 3 undergraduate hours. 4 graduate hours.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/EPS/413/40445.xml,,09:00 PM,07:00 PM,,Aesthetic Education,413,,summer,,2019,40445,C,Terry,3 undergraduate hours. 4 graduate hours.,A1 
4,2019-08-01Z,2019-06-10Z,ECE,"Analog signal processing, with an emphasis on underlying concepts from circuit and system analysis: linear systems; review of elementary circuit analysis; differential equation models of linear circuits and systems; Laplace transform; convolution; stability; phasors; frequency response; Fourier series; Fourier transform; active filters; AM radio. Credit is not given for both ECE 210 and ECE 211. Prerequisite: ECE 110 and PHYS 212; credit or concurrent registration in MATH 285 or MATH 286.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ECE/210/30411.xml,,09:50 AM,08:00 AM,,Analog Signal Processing,210,,summer,S2,2019,30411,Y,Chen,Credit is not given for both ECE 210 and ECE 211. Prerequisite: ECE 110 and PHYS 212; credit or concurrent registration in MATH 285 or MATH 286.,AB1
2,2019-08-01Z,2019-06-10Z,EPS,Seminar on topics not treated by regularly scheduled courses; requests for initiation may be made by students or faculty members. May be repeated to a maximum of 8 hours.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/EPS/500/30140.xml,,09:00 PM,07:00 PM,,Topics in Educational Policy,500,,summer,S2,2019,30140,S,Lee,May be repeated to a maximum of 8 hours.,B  
2,2019-08-01Z,2019-05-13Z,EPS,Seminar on topics not treated by regularly scheduled courses; requests for initiation may be made by students or faculty members. May be repeated to a maximum of 8 hours.,https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/EPS/500/33591.xml,,09:00 PM,06:30 PM,,Topics in Educational Policy,500,,summer,SF,2019,33591,S,Lee,May be repeated to a maximum of 8 hours.,A  
0,2019-08-01Z,2019-06-10Z,ESL,"Instruction for essential skills in business communication both in academic and professional settings; skills covered include writing professional correspondence, summarizing and analyzing sources, designing attractive documents, case-based writing, and delivering oral presentations. 0 graduate hours. No professional credit. Approved for S/U grading only. May be repeated in separate terms. Credit is not given toward the graduate degree. Prerequisite: Level 1 course placement result on the English Placement Test. ESL students only.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ESL/521/39406.xml,,,ARRANGED,,Written and Oral Business Communication,521,,summer,S2,2019,39406,S,Faivre,0 graduate hours. No professional credit. Approved for S/U grading only. May be repeated in separate terms. Credit is not given toward the graduate degree. Prerequisite: Level 1 course placement result on the English Placement Test. ESL students only.,C  
0,2019-08-01Z,2019-06-10Z,ESL,"Instruction for essential skills in business communication both in academic and professional settings; skills covered include writing professional correspondence, summarizing and analyzing sources, designing attractive documents, case-based writing, and delivering oral presentations. 0 graduate hours. No professional credit. Approved for S/U grading only. May be repeated in separate terms. Credit is not given toward the graduate degree. Prerequisite: Level 1 course placement result on the English Placement Test. ESL students only.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ESL/521/39715.xml,,,ARRANGED,,Written and Oral Business Communication,521,,summer,S2,2019,39715,S,Faivre,0 graduate hours. No professional credit. Approved for S/U grading only. May be repeated in separate terms. Credit is not given toward the graduate degree. Prerequisite: Level 1 course placement result on the English Placement Test. ESL students only.,B  
0,2019-08-01Z,2019-06-10Z,ESL,"Instruction for essential skills in business communication both in academic and professional settings; skills covered include writing professional correspondence, summarizing and analyzing sources, designing attractive documents, case-based writing, and delivering oral presentations. 0 graduate hours. No professional credit. Approved for S/U grading only. May be repeated in separate terms. Credit is not given toward the graduate degree. Prerequisite: Level 1 course placement result on the English Placement Test. ESL students only.",https://courses.illinois.edu/cisapp/explorer/schedule/2019/summer/ESL/521/39714.xml,,,ARRANGED,,Written and Oral Business Communication,521,,summer,S2,2019,39714,S,Faivre,0 graduate hours. No professional credit. Approved for S/U grading only. May be repeated in separate terms. Credit is not given toward the graduate degree. Prerequisite: Level 1 course placement result on the English Placement Test. ESL students only.,A  
