course_credit_hour,course_date_end,course_date_start,course_dept,course_description,course_explorer_link,course_gened,course_hour_end,course_hour_start,course_location,course_name,course_num,course_room_num,course_semester,course_term,course_year,crn,prof_fname,prof_lname,section_info,section_num,section_type
3,2017-08-03Z,2017-06-12Z,MATH,"Techniques and applications of ordinary differential equations, including Fourier series and boundary value problems, and an introduction to partial differential equations. Intended for engineering majors and others who require a working knowledge of differential equations. Credit is not given for both MATH 285 and any of MATH 284, MATH 286, MATH 441. Prerequisite: MATH 241.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/285/34331.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""QR""><description>Quantitative Reasoning</description><ns2:genEdAttributes><genEdAttribute code=""1QR2"">Quantitative Reasoning II</genEdAttribute></ns2:genEdAttributes></category>",11:50 AM,11:00 AM,Altgeld Hall,Intro Differential Equations,285,245,summer,S2,2017,34331,R,Muncaster,"Credit is not given for both MATH 285 and any of MATH 284, MATH 286, MATH 441. Prerequisite: MATH 241.",D1 ,Lecture-Discussion
4,2017-08-03Z,2017-06-12Z,MATH,"Introduction to the concept of functions and the basic ideas of the calculus. Credit is not given for both MATH 234 and either MATH 220 or MATH 221. Prerequisite: An adequate ALEKS placement score as described at http://math.illinois.edu/ALEKS/, demonstrating knowledge of the topics of MATH 112.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/234/38308.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""QR""><description>Quantitative Reasoning</description><ns2:genEdAttributes><genEdAttribute code=""1QR1"">Quantitative Reasoning I</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Calculus for Business I,234,,summer,S2,2017,38308,B,Carpenter,"Credit is not given for both MATH 234 and either MATH 220 or MATH 221. Prerequisite: An adequate ALEKS placement score as described at http://math.illinois.edu/ALEKS/, demonstrating knowledge of the topics of MATH 112.",ONL,Online
3,2017-08-03Z,2017-06-12Z,MATH,"Fundamental ideas used in many areas of mathematics. Topics will include: techniques of proof, mathematical induction, binomial coefficients, rational and irrational numbers, the least upper bound axiom for real numbers, and a rigorous treatment of convergence of sequences and series. This will be supplemented by the instructor from topics available in the various texts. Students will regularly write proofs emphasizing precise reasoning and clear exposition. Credit is not given for both MATH 347 and MATH 348. Prerequisite: MATH 231.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/347/38819.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""QR""><description>Quantitative Reasoning</description><ns2:genEdAttributes><genEdAttribute code=""1QR2"">Quantitative Reasoning II</genEdAttribute></ns2:genEdAttributes></category>",10:50 AM,10:00 AM,Altgeld Hall,Fundamental Mathematics,347,241,summer,S2,2017,38819,B,Wyser,Credit is not given for both MATH 347 and MATH 348. Prerequisite: MATH 231.,D1 ,Lecture-Discussion
3,2017-08-03Z,2017-06-12Z,MATH,"Fundamental ideas used in many areas of mathematics. Topics will include: techniques of proof, mathematical induction, binomial coefficients, rational and irrational numbers, the least upper bound axiom for real numbers, and a rigorous treatment of convergence of sequences and series. This will be supplemented by the instructor from topics available in the various texts. Students will regularly write proofs emphasizing precise reasoning and clear exposition. Credit is not given for both MATH 347 and MATH 348. Prerequisite: MATH 231.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/347/38819.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""QR""><description>Quantitative Reasoning</description><ns2:genEdAttributes><genEdAttribute code=""1QR2"">Quantitative Reasoning II</genEdAttribute></ns2:genEdAttributes></category>",10:50 AM,10:00 AM,Altgeld Hall,Fundamental Mathematics,347,241,summer,S2,2017,38819,B,Wyser,Credit is not given for both MATH 347 and MATH 348. Prerequisite: MATH 231.,D1 ,Lecture-Discussion
4,2017-08-03Z,2017-06-12Z,MATH,"Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/241/38309.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""QR""><description>Quantitative Reasoning</description><ns2:genEdAttributes><genEdAttribute code=""1QR2"">Quantitative Reasoning II</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Calculus III,241,,summer,S2,2017,38309,B,Carpenter,Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231.,ONL,Online
0,2017-08-03Z,2017-06-12Z,MATH,"Full-time or part-time practice of graduate-level mathematics in an off-campus government, industrial, or research laboratory environment. Summary report required. 0 graduate credit. No professional credit. Approved for S/U grading only. May be repeated in separate terms.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/593/38405.xml,,,ARRANGED,,Mathematical Internship,593,,summer,S2,2017,38405,R,Laugesen,0 graduate credit. No professional credit. Approved for S/U grading only. May be repeated in separate terms.,RSL,Conference
2,2017-08-03Z,2017-06-12Z,MATH,"Studies degrees and radians, the trigonometric functions, identities and equations, inverse functions, oblique triangles and applications. Credit is not given for MATH 114 and either MATH 014 or MATH 115. Prerequisite: 1.5 units of high school algebra; 1 unit of high school geometry.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/114/38303.xml,,,ARRANGED,,Trigonometry,114,,summer,S2,2017,38303,A,Reddy,Credit is not given for MATH 114 and either MATH 014 or MATH 115. Prerequisite: 1.5 units of high school algebra; 1 unit of high school geometry.,ONL,Online
3,2017-08-03Z,2017-05-15Z,MATH,Same as STAT 420. See STAT 420.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/469/39302.xml,,,ARRANGED,,Methods of Applied Statistics,469,,summer,SF,2017,39302,D,Dalpiaz,Same as STAT 420. See STAT 420.,DSO,Online
3,2017-08-03Z,2017-05-15Z,MATH,Same as STAT 420. See STAT 420.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/469/39304.xml,,,ARRANGED,,Methods of Applied Statistics,469,,summer,SF,2017,39304,D,Dalpiaz,Same as STAT 420. See STAT 420.,DSX,Online
3,2017-08-03Z,2017-06-12Z,MATH,"Careful treatment of the theoretical aspects of the calculus of functions of a real variable intended for those who do not plan to take graduate courses in Mathematics. Topics include the real number system, limits, continuity, derivatives, and the Riemann integral. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 444 and either Math 424 or MATH 447. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241; MATH 347 or MATH 348, or equivalent.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/444/30013.xml,,09:50 AM,09:00 AM,Altgeld Hall,Elementary Real Analysis,444,143,summer,S2,2017,30013,J,Miles,"3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 444 and either Math 424 or MATH 447. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241; MATH 347 or MATH 348, or equivalent.",D4 ,Lecture-Discussion
3,2017-08-03Z,2017-06-12Z,MATH,"Careful treatment of the theoretical aspects of the calculus of functions of a real variable intended for those who do not plan to take graduate courses in Mathematics. Topics include the real number system, limits, continuity, derivatives, and the Riemann integral. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 444 and either Math 424 or MATH 447. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241; MATH 347 or MATH 348, or equivalent.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/444/30013.xml,,09:50 AM,09:00 AM,Altgeld Hall,Elementary Real Analysis,444,143,summer,S2,2017,30013,J,Miles,"3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 444 and either Math 424 or MATH 447. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241; MATH 347 or MATH 348, or equivalent.",D4 ,Lecture-Discussion
3,2017-08-03Z,2017-06-12Z,MATH,"Careful treatment of the theoretical aspects of the calculus of functions of a real variable intended for those who do not plan to take graduate courses in Mathematics. Topics include the real number system, limits, continuity, derivatives, and the Riemann integral. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 444 and either Math 424 or MATH 447. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241; MATH 347 or MATH 348, or equivalent.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/444/39056.xml,,,ARRANGED,,Elementary Real Analysis,444,,summer,S2,2017,39056,R,McCarthy,"3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 444 and either Math 424 or MATH 447. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241; MATH 347 or MATH 348, or equivalent.",ONL,Online
0,2017-08-03Z,2017-05-15Z,MATH,"Full-time or part-time practice of math or actuarial science in an off-campus government, industrial, or research laboratory environment. Summary report required. Approved for S/U grading only. May be repeated in separate terms. Prerequisite: After obtaining an internship, Mathematics majors must request entry from the Mathematics Director of Undergraduate Studies; Actuarial Science majors must request entry from the Director of the Actuarial Science Program.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/399/36639.xml,,,ARRANGED,,Math/Actuarial Internship,399,,summer,SF,2017,36639,R,McCarthy,"Approved for S/U grading only. May be repeated in separate terms. Prerequisite: After obtaining an internship, Mathematics majors must request entry from the Mathematics Director of Undergraduate Studies; Actuarial Science majors must request entry from the Director of the Actuarial Science Program.",A  ,Conference
3,2017-06-09Z,2017-05-15Z,MACS,"The goal of this course is for students to begin to develop a critical understanding of the role of popular movies and television in their own lives and in U.S. culture.  The course looks at issues of the relationship of media to social violence, gender identities, sexual identities, adolescents, minority cultures, and the role of the U.S. media globally. It also considers some of the major media genres that characterize U.S. popular television and movies.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MACS/100/37781.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1WCC"">Cultural Studies - Western</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1LA"">Humanities – Lit &amp; Arts</genEdAttribute></ns2:genEdAttributes></category>",02:50 PM,12:00 PM,Lincoln Hall,Intro to Popular TV & Movies,100,1051,summer,S1,2017,37781,A,Kozma,,S1 ,Lecture-Discussion
4,2017-08-03Z,2017-06-12Z,MATH,"Techniques and applications of ordinary differential equations, including Fourier series and boundary value problems, linear systems of differential equations, and an introduction to partial differential equations. Covers all the MATH 285 plus linear systems. Intended for engineering majors and other who require a working knowledge of differential equations. Credit is not given for both MATH 286 and any of MATH 284, MATH 285, MATH 441. Prerequisite: MATH 241.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/286/38311.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""QR""><description>Quantitative Reasoning</description><ns2:genEdAttributes><genEdAttribute code=""1QR2"">Quantitative Reasoning II</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Intro to Differential Eq Plus,286,,summer,S2,2017,38311,B,Carpenter,"Credit is not given for both MATH 286 and any of MATH 284, MATH 285, MATH 441. Prerequisite: MATH 241.",ONL,Online
3,2017-08-03Z,2017-06-12Z,MATH,"Basic course in ordinary differential equations; topics include existence and uniqueness of solutions and the general theory of linear differential equations; treatment is more rigorous than that given in MATH 285. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 441 and any of MATH 284, MATH 285, MATH 286. 4 hours of credit requires approval of the instructor and completion of additional work of substance. Prerequisite: MATH 241; MATH 347 or MATH 348 is recommended.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/441/37764.xml,,11:50 AM,11:00 AM,Altgeld Hall,Differential Equations,441,143,summer,S2,2017,37764,A,Manfroi,"3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 441 and any of MATH 284, MATH 285, MATH 286. 4 hours of credit requires approval of the instructor and completion of additional work of substance. Prerequisite: MATH 241; MATH 347 or MATH 348 is recommended.",D4 ,Lecture-Discussion
3,2017-08-03Z,2017-06-12Z,MATH,"Basic course in ordinary differential equations; topics include existence and uniqueness of solutions and the general theory of linear differential equations; treatment is more rigorous than that given in MATH 285. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 441 and any of MATH 284, MATH 285, MATH 286. 4 hours of credit requires approval of the instructor and completion of additional work of substance. Prerequisite: MATH 241; MATH 347 or MATH 348 is recommended.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/441/37764.xml,,11:50 AM,11:00 AM,Altgeld Hall,Differential Equations,441,143,summer,S2,2017,37764,A,Manfroi,"3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 441 and any of MATH 284, MATH 285, MATH 286. 4 hours of credit requires approval of the instructor and completion of additional work of substance. Prerequisite: MATH 241; MATH 347 or MATH 348 is recommended.",D4 ,Lecture-Discussion
3,2017-08-03Z,2017-06-12Z,MATH,"For students who desire a working knowledge of complex variables; covers the standard topics and gives an introduction to integration by residues, the argument principle, conformal maps, and potential fields. Students desiring a systematic development of the foundations of the subject should take MATH 448. 3 or 4 undergraduate hours. 3 or 4 graduate hours.  Credit is not given for both MATH 446 and MATH 448. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/446/30015.xml,,12:50 PM,12:00 PM,Altgeld Hall,Applied Complex Variables,446,243,summer,S2,2017,30015,I,Nikolaev,3 or 4 undergraduate hours. 3 or 4 graduate hours.  Credit is not given for both MATH 446 and MATH 448. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241.,X4 ,Lecture-Discussion
3,2017-08-03Z,2017-06-12Z,MATH,"For students who desire a working knowledge of complex variables; covers the standard topics and gives an introduction to integration by residues, the argument principle, conformal maps, and potential fields. Students desiring a systematic development of the foundations of the subject should take MATH 448. 3 or 4 undergraduate hours. 3 or 4 graduate hours.  Credit is not given for both MATH 446 and MATH 448. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/446/30015.xml,,12:50 PM,12:00 PM,Altgeld Hall,Applied Complex Variables,446,243,summer,S2,2017,30015,I,Nikolaev,3 or 4 undergraduate hours. 3 or 4 graduate hours.  Credit is not given for both MATH 446 and MATH 448. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241.,X4 ,Lecture-Discussion
3,2017-08-03Z,2017-06-12Z,MATH,"Fundamental theorem of arithmetic, congruences. Permutations. Groups and subgroups, homomorphisms. Group actions with applications. Polynomials. Rings, subrings, and ideals. Integral domains and fields. Roots of polynomials. Maximal ideals, construction of fields. 3 or 4 undergraduate hours. 3 or 4 graduate hours. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: Either MATH 416 or one of MATH 410, MATH 415 together with one of MATH 347, MATH 348, CS 374; or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/MATH/417/39055.xml,,,ARRANGED,,Intro to Abstract Algebra,417,,summer,S2,2017,39055,R,McCarthy,"3 or 4 undergraduate hours. 3 or 4 graduate hours. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: Either MATH 416 or one of MATH 410, MATH 415 together with one of MATH 347, MATH 348, CS 374; or consent of instructor.",ONL,Online
3,2017-08-03Z,2017-06-12Z,PHIL,Same as RLST 110. See RLST 110.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PHIL/110/35084.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1HP"">Humanities – Hist &amp; Phil</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1WCC"">Cultural Studies - Western</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1NW"">Cultural Studies - Non-West</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,World Religions,110,,summer,S2,2017,35084,J,Ebel,Same as RLST 110. See RLST 110.,DNC,Online
3,2017-08-03Z,2017-06-12Z,PHIL,Same as RLST 110. See RLST 110.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PHIL/110/35086.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1HP"">Humanities – Hist &amp; Phil</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1WCC"">Cultural Studies - Western</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1NW"">Cultural Studies - Non-West</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,World Religions,110,,summer,S2,2017,35086,J,Ebel,Same as RLST 110. See RLST 110.,DND,Online
3,2017-08-03Z,2017-06-12Z,PHIL,"Practical study of logical reasoning; techniques for analyzing and criticizing arguments, with emphasis on assessing the logical coherence of what we read and write.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PHIL/102/39335.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1HP"">Humanities – Hist &amp; Phil</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Logic and Reasoning,102,,summer,S2,2017,39335,C,Alsup,,ONL,Online
3,2017-08-03Z,2017-06-12Z,PHIL,"Practical study of logical reasoning; techniques for analyzing and criticizing arguments, with emphasis on assessing the logical coherence of what we read and write.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PHIL/102/39335.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1HP"">Humanities – Hist &amp; Phil</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Logic and Reasoning,102,,summer,S2,2017,39335,A,Ellis,,ONL,Online
3,2017-08-03Z,2017-06-12Z,PHIL,"Practical study of logical reasoning; techniques for analyzing and criticizing arguments, with emphasis on assessing the logical coherence of what we read and write.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PHIL/102/39335.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1HP"">Humanities – Hist &amp; Phil</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Logic and Reasoning,102,,summer,S2,2017,39335,D,Gilbert,,ONL,Online
3,2017-08-03Z,2017-06-12Z,PHIL,Same as RLST 110. See RLST 110.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PHIL/110/35078.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1HP"">Humanities – Hist &amp; Phil</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1WCC"">Cultural Studies - Western</genEdAttribute></ns2:genEdAttributes></category>, <category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1NW"">Cultural Studies - Non-West</genEdAttribute></ns2:genEdAttributes></category>",04:50 PM,03:00 PM,,World Religions,110,,summer,S2,2017,35078,J,Ebel,Same as RLST 110. See RLST 110.,LN1,Online
3,2017-08-03Z,2017-06-12Z,NRES,"Same as HIST 282, LA 242, and RST 242. See RST 242.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/NRES/242/37870.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""CS""><description>Cultural Studies</description><ns2:genEdAttributes><genEdAttribute code=""1WCC"">Cultural Studies - Western</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Nature and American Culture,242,,summer,S2,2017,37870,M,Browning,"Same as HIST 282, LA 242, and RST 242. See RST 242.",ONL,Online
1,2017-08-03Z,2017-05-15Z,PATH,"Instruction in the performance of necropsy examinations on exotic and wild animals; emphasizes recognition, interpretation, oral presentations and written descriptions of gross and histologic lesions; emphasizes histologic features of lesions. For pathology majors only. May be repeated to a maximum of 10 hours. Prerequisite: VM 605 and VM 608; consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PATH/556/32945.xml,,,ARRANGED,,Exotic/Wild Animal Diag Path 1,556,,summer,SF,2017,32945,K,Colegrove-Calvey,May be repeated to a maximum of 10 hours. Prerequisite: VM 605 and VM 608; consent of instructor.,A  ,Laboratory-Discussion
1,2017-08-03Z,2017-05-15Z,PATH,"Instruction in the performance of necropsy examinations on exotic and wild animals; emphasizes recognition, interpretation, oral presentations and written descriptions of gross and histologic lesions; emphasizes histologic features of lesions. For pathology majors only. May be repeated to a maximum of 10 hours. Prerequisite: VM 605 and VM 608; consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PATH/556/32945.xml,,,ARRANGED,,Exotic/Wild Animal Diag Path 1,556,,summer,SF,2017,32945,M,Kinsel,May be repeated to a maximum of 10 hours. Prerequisite: VM 605 and VM 608; consent of instructor.,A  ,Laboratory-Discussion
1,2017-08-03Z,2017-05-15Z,PATH,"Instruction in the performance of necropsy examinations on exotic and wild animals; emphasizes recognition, interpretation, oral presentations and written descriptions of gross and histologic lesions; emphasizes histologic features of lesions. For pathology majors only. May be repeated to a maximum of 10 hours. Prerequisite: VM 605 and VM 608; consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PATH/556/32945.xml,,,ARRANGED,,Exotic/Wild Animal Diag Path 1,556,,summer,SF,2017,32945,J,Landolfi,May be repeated to a maximum of 10 hours. Prerequisite: VM 605 and VM 608; consent of instructor.,A  ,Laboratory-Discussion
1,2017-08-03Z,2017-05-15Z,PATH,"Instruction in the performance of necropsy examinations on exotic and wild animals; emphasizes recognition, interpretation, oral presentations and written descriptions of gross and histologic lesions; emphasizes histologic features of lesions. For pathology majors only. May be repeated to a maximum of 10 hours. Prerequisite: VM 605 and VM 608; consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PATH/556/32945.xml,,,ARRANGED,,Exotic/Wild Animal Diag Path 1,556,,summer,SF,2017,32945,R,Ossiboff,May be repeated to a maximum of 10 hours. Prerequisite: VM 605 and VM 608; consent of instructor.,A  ,Laboratory-Discussion
1,2017-08-03Z,2017-05-15Z,PATH,"Instruction in the performance of necropsy examinations on exotic and wild animals; emphasizes recognition, interpretation, oral presentations and written descriptions of gross and histologic lesions; emphasizes histologic features of lesions. For pathology majors only. May be repeated to a maximum of 10 hours. Prerequisite: VM 605 and VM 608; consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PATH/556/32945.xml,,,ARRANGED,,Exotic/Wild Animal Diag Path 1,556,,summer,SF,2017,32945,K,Terio,May be repeated to a maximum of 10 hours. Prerequisite: VM 605 and VM 608; consent of instructor.,A  ,Laboratory-Discussion
1,2017-08-03Z,2017-05-15Z,NRES,Experimental course on a special topic in natural resources and environmental sciences. May be repeated to a maximum of 12 hours.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/NRES/598/39318.xml,,,ARRANGED,,Experimental Graduate Courses,598,,summer,SF,2017,39318,G,Sandiford,May be repeated to a maximum of 12 hours.,XM5,Online
0,2017-08-03Z,2017-05-15Z,PATH,"Instruction in the use of supplemental diagnostic data in the areas of bacteriology, clinical pathology, immunology, parasitology, toxicology, and virology in arriving at differential and definitive diagnoses of wild and exotic animals. Pathogenesis of gross and histologic lesions and mechanisms of lesion development are emphasized. For pathology majors only. May be repeated to a maximum of 10 hours. Prerequisite: PATH 556 or equivalent or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PATH/557/32946.xml,,,ARRANGED,,Exotic/Wild Animal Diag Path 2,557,,summer,SF,2017,32946,K,Colegrove-Calvey,May be repeated to a maximum of 10 hours. Prerequisite: PATH 556 or equivalent or consent of instructor.,A  ,Laboratory-Discussion
0,2017-08-03Z,2017-05-15Z,PATH,"Instruction in the use of supplemental diagnostic data in the areas of bacteriology, clinical pathology, immunology, parasitology, toxicology, and virology in arriving at differential and definitive diagnoses of wild and exotic animals. Pathogenesis of gross and histologic lesions and mechanisms of lesion development are emphasized. For pathology majors only. May be repeated to a maximum of 10 hours. Prerequisite: PATH 556 or equivalent or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PATH/557/32946.xml,,,ARRANGED,,Exotic/Wild Animal Diag Path 2,557,,summer,SF,2017,32946,M,Kinsel,May be repeated to a maximum of 10 hours. Prerequisite: PATH 556 or equivalent or consent of instructor.,A  ,Laboratory-Discussion
0,2017-08-03Z,2017-05-15Z,PATH,"Instruction in the use of supplemental diagnostic data in the areas of bacteriology, clinical pathology, immunology, parasitology, toxicology, and virology in arriving at differential and definitive diagnoses of wild and exotic animals. Pathogenesis of gross and histologic lesions and mechanisms of lesion development are emphasized. For pathology majors only. May be repeated to a maximum of 10 hours. Prerequisite: PATH 556 or equivalent or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PATH/557/32946.xml,,,ARRANGED,,Exotic/Wild Animal Diag Path 2,557,,summer,SF,2017,32946,J,Landolfi,May be repeated to a maximum of 10 hours. Prerequisite: PATH 556 or equivalent or consent of instructor.,A  ,Laboratory-Discussion
0,2017-08-03Z,2017-05-15Z,PATH,"Instruction in the use of supplemental diagnostic data in the areas of bacteriology, clinical pathology, immunology, parasitology, toxicology, and virology in arriving at differential and definitive diagnoses of wild and exotic animals. Pathogenesis of gross and histologic lesions and mechanisms of lesion development are emphasized. For pathology majors only. May be repeated to a maximum of 10 hours. Prerequisite: PATH 556 or equivalent or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PATH/557/32946.xml,,,ARRANGED,,Exotic/Wild Animal Diag Path 2,557,,summer,SF,2017,32946,R,Ossiboff,May be repeated to a maximum of 10 hours. Prerequisite: PATH 556 or equivalent or consent of instructor.,A  ,Laboratory-Discussion
0,2017-08-03Z,2017-05-15Z,PATH,"Instruction in the use of supplemental diagnostic data in the areas of bacteriology, clinical pathology, immunology, parasitology, toxicology, and virology in arriving at differential and definitive diagnoses of wild and exotic animals. Pathogenesis of gross and histologic lesions and mechanisms of lesion development are emphasized. For pathology majors only. May be repeated to a maximum of 10 hours. Prerequisite: PATH 556 or equivalent or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/PATH/557/32946.xml,,,ARRANGED,,Exotic/Wild Animal Diag Path 2,557,,summer,SF,2017,32946,K,Terio,May be repeated to a maximum of 10 hours. Prerequisite: PATH 556 or equivalent or consent of instructor.,A  ,Laboratory-Discussion
